object,label,edge_index,radius_mm,center_x_mm,center_y_mm,center_z_mm,axis_x,axis_y,axis_z,bbox_xmin_mm,bbox_ymin_mm,bbox_zmin_mm,bbox_xmax_mm,bbox_ymax_mm,bbox_zmax_mm,bbox_xlen_mm,bbox_ylen_mm,bbox_zlen_mm
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,53,3.0000000000000027,219.0308646863254,148.041614954778,430.09671147985284,0.0,0.0,-1.0,216.07122286289516,148.53204362135705,430.09671147985284,219.44838398920345,151.041614954778,430.09671147985284,3.3771611263082946,2.5095713334209506,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,55,3.0000000000000027,217.80464751625942,140.64163231010457,430.09671147985284,0.0,0.0,-1.0,214.80464751625942,137.65616830107,430.09671147985284,217.50968200851443,141.13206097668368,430.09671147985284,2.7050344922550096,3.4758926756136646,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,57,3.0000000000000027,254.89011366886015,136.9775675883194,430.09671147985284,0.0,0.0,-1.0,254.5951481611151,133.9775675883194,430.09671147985284,257.8609178750852,136.56004828544138,430.09671147985284,3.265769713970087,2.58248069712198,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,59,3.00000000000003,205.1555031816812,149.99166984242783,430.09671147985284,0.0,0.0,-1.0,205.57302248455932,149.57415053954978,430.09671147985284,208.15550318168124,152.96247404865287,430.09671147985284,2.582480697121923,3.3883235091030883,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,61,3.0000000000000027,186.14542906013472,152.6633615272102,430.09671147985284,0.0,0.0,-1.0,183.2202669489934,153.3292643906545,430.09671147985284,186.56294836301277,155.6633615272102,430.09671147985284,3.342681414019353,2.3340971365557266,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,63,3.0000000000000027,184.16532681870933,143.96521594056316,430.09671147985284,0.0,0.0,-1.0,181.16532681870933,140.9797519315286,430.09671147985284,183.87036131096434,144.63111880400749,430.09671147985284,2.7050344922550096,3.6513668724788886,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,65,3.0000000000000027,204.03267204389337,142.00231116121964,430.09671147985284,0.0,0.0,-1.0,203.73770653614832,139.00231116121964,430.09671147985284,207.00347625011838,141.5847918583416,430.09671147985284,3.2657697139700588,2.5824806971219516,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,67,12.00000000000001,-381.27436590894627,210.6359022007793,430.09671147985284,0.0,0.0,-1.0,-393.27436590894627,210.6359022007793,430.09671147985284,-369.27436590894627,222.6359022007793,430.09671147985284,24.0,12.0,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,68,12.00000000000001,-381.27436590894627,210.6359022007793,430.09671147985284,0.0,0.0,-1.0,-393.27436590894627,198.6359022007793,430.09671147985284,-369.27436590894627,210.6359022007793,430.09671147985284,24.0,12.0,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,69,14.000000000000012,-294.7564972173165,199.35954011762087,430.09671147985284,0.0,-0.0,1.0,-308.7564972173165,185.35954011762087,430.09671147985284,-280.7564972173165,199.35954011762087,430.09671147985284,28.0,14.0,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,70,14.000000000000012,-294.7564972173165,199.35954011762087,430.09671147985284,0.0,-0.0,1.0,-308.7564972173165,199.35954011762087,430.09671147985284,-280.7564972173165,213.35954011762087,430.09671147985284,28.0,14.0,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,71,1.9000000000000128,-354.19500721823664,236.50766397211987,430.09671147985284,0.0,0.0,-1.0,-356.0950072182367,236.50766397211987,430.09671147985284,-352.2950072182366,238.40766397211988,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,72,1.9000000000000128,-354.19500721823664,236.50766397211987,430.09671147985284,0.0,0.0,-1.0,-356.0950072182367,234.60766397211987,430.09671147985284,-352.2950072182366,236.50766397211987,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,77,1.9000000000000128,-195.7521162195693,214.23996781862456,430.09671147985284,0.0,0.0,-1.0,-197.6521162195693,214.23996781862456,430.09671147985284,-193.8521162195693,216.13996781862457,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,78,1.9000000000000128,-195.7521162195693,214.23996781862456,430.09671147985284,0.0,0.0,-1.0,-197.6521162195693,212.33996781862456,430.09671147985284,-193.8521162195693,214.23996781862456,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,79,1.9000000000000128,-274.97356171890294,225.3738158953722,430.09671147985284,0.0,0.0,-1.0,-276.873561718903,225.3738158953722,430.09671147985284,-273.0735617189029,227.2738158953722,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,80,1.9000000000000128,-274.97356171890294,225.3738158953722,430.09671147985284,0.0,0.0,-1.0,-276.873561718903,223.47381589537218,430.09671147985284,-273.0735617189029,225.3738158953722,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,81,1.9000000000000128,-433.41645271757034,247.64151204886753,430.09671147985284,0.0,0.0,-1.0,-435.31645271757037,247.64151204886753,430.09671147985284,-431.5164527175703,249.54151204886753,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,82,1.9000000000000128,-433.41645271757034,247.64151204886753,430.09671147985284,0.0,0.0,-1.0,-435.31645271757037,245.74151204886752,430.09671147985284,-431.5164527175703,247.64151204886753,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,83,1.9000000000000128,517.2408932744337,114.03533512789569,430.09671147985284,0.0,0.0,-1.0,515.3408932744337,114.03533512789569,430.09671147985284,519.1408932744337,115.93533512789571,430.09671147985284,3.7999999999999545,1.90000000000002,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,84,1.9000000000000128,517.2408932744337,114.03533512789569,430.09671147985284,0.0,0.0,-1.0,515.3408932744337,112.13533512789567,430.09671147985284,519.1408932744337,114.03533512789569,430.09671147985284,3.7999999999999545,1.90000000000002,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,85,1.9000000000000128,438.01944777510005,125.16918320464335,430.09671147985284,0.0,0.0,-1.0,436.1194477751,125.16918320464335,430.09671147985284,439.9194477751001,127.06918320464337,430.09671147985284,3.800000000000068,1.90000000000002,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,86,1.9000000000000128,438.01944777510005,125.16918320464335,430.09671147985284,0.0,0.0,-1.0,436.1194477751,123.26918320464333,430.09671147985284,439.9194477751001,125.16918320464335,430.09671147985284,3.800000000000068,1.90000000000002,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,87,1.9000000000000128,358.7980022757664,136.303031281391,430.09671147985284,0.0,0.0,-1.0,356.8980022757664,136.303031281391,430.09671147985284,360.69800227576644,138.203031281391,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,88,1.9000000000000128,358.7980022757664,136.303031281391,430.09671147985284,0.0,0.0,-1.0,356.8980022757664,134.40303128139098,430.09671147985284,360.69800227576644,136.303031281391,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,89,1.9000000000000128,279.57655677643265,147.43687935813864,430.09671147985284,0.0,0.0,-1.0,277.6765567764326,147.43687935813864,430.09671147985284,281.4765567764327,149.33687935813865,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,90,1.9000000000000128,279.57655677643265,147.43687935813864,430.09671147985284,0.0,0.0,-1.0,277.6765567764326,145.53687935813863,430.09671147985284,281.4765567764327,147.43687935813864,430.09671147985284,3.800000000000068,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,91,1.9000000000000128,200.35511127709907,158.57072743488632,430.09671147985284,0.0,0.0,-1.0,198.45511127709906,158.57072743488632,430.09671147985284,202.25511127709908,160.47072743488633,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,92,1.9000000000000128,200.35511127709907,158.57072743488632,430.09671147985284,0.0,0.0,-1.0,198.45511127709906,156.67072743488632,430.09671147985284,202.25511127709908,158.57072743488632,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,93,1.899999999999999,121.13366577776543,169.70457551163395,430.09671147985284,0.0,0.0,-1.0,119.23366577776542,169.70457551163395,430.09671147985284,123.03366577776544,171.60457551163395,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,94,1.899999999999999,121.13366577776543,169.70457551163395,430.09671147985284,0.0,0.0,-1.0,119.23366577776542,167.80457551163394,430.09671147985284,123.03366577776544,169.70457551163395,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,95,1.899999999999999,-102.23088617886464,157.54286074203378,430.09671147985284,0.0,0.0,-1.0,-104.13088617886464,157.54286074203378,430.09671147985284,-100.33088617886463,159.4428607420338,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,96,1.899999999999999,-102.23088617886464,157.54286074203378,430.09671147985284,0.0,0.0,-1.0,-104.13088617886464,155.64286074203378,430.09671147985284,-100.33088617886463,157.54286074203378,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,97,1.899999999999999,41.91222027843168,180.8384235883816,430.09671147985284,0.0,0.0,-1.0,40.012220278431684,180.8384235883816,430.09671147985284,43.81222027843168,182.7384235883816,430.09671147985284,3.799999999999997,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,98,1.899999999999999,41.91222027843168,180.8384235883816,430.09671147985284,0.0,0.0,-1.0,40.012220278431684,178.9384235883816,430.09671147985284,43.81222027843168,180.8384235883816,430.09671147985284,3.799999999999997,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,99,1.899999999999999,-37.30922522090195,191.97227166512926,430.09671147985284,0.0,0.0,-1.0,-39.20922522090195,191.97227166512926,430.09671147985284,-35.40922522090195,193.87227166512926,430.09671147985284,3.799999999999997,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,100,1.899999999999999,-37.30922522090195,191.97227166512926,430.09671147985284,0.0,0.0,-1.0,-39.20922522090195,190.07227166512925,430.09671147985284,-35.40922522090195,191.97227166512926,430.09671147985284,3.799999999999997,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,101,4.999999999999977,-242.7436882782956,207.34828592845227,430.09671147985284,0.0,0.0,-1.0,-247.6934357466014,208.05539270963885,430.09671147985284,-242.036581497109,212.34828592845224,430.09671147985284,5.6568542494923975,4.29289321881339,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,103,4.9999999999999485,-244.5236151726887,194.8887976677004,430.09671147985284,0.0,0.0,-1.0,-249.52361517268864,189.93905019939461,430.09671147985284,-245.2307219538751,195.59590444888696,430.09671147985284,4.292893218813532,5.656854249492341,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,105,5.000000000000004,-233.70573249398757,193.34338585645742,430.09671147985284,0.0,0.0,-1.0,-234.41283927517404,188.34338585645742,430.09671147985284,-228.75598502568172,192.63627907527086,430.09671147985284,5.656854249492312,4.292893218813447,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,107,5.000000000000004,-231.92580559959447,205.8028741172093,430.09671147985284,0.0,0.0,-1.0,-231.21869881840792,205.0957673360228,430.09671147985284,-226.92580559959447,210.75262158551516,430.09671147985284,4.292893218813447,5.656854249492369,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,109,1.899999999999999,-116.53067072023563,203.1061197418769,430.09671147985284,0.0,0.0,-1.0,-118.43067072023564,203.1061197418769,430.09671147985284,-114.63067072023563,205.00611974187692,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,110,1.899999999999999,-116.53067072023563,203.1061197418769,430.09671147985284,0.0,0.0,-1.0,-118.43067072023564,201.2061197418769,430.09671147985284,-114.63067072023563,203.1061197418769,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,111,1.899999999999999,117.11826039955587,140.63274852127705,430.09671147985284,0.0,0.0,-1.0,115.21826039955586,140.63274852127705,430.09671147985284,119.01826039955587,142.53274852127706,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,112,1.899999999999999,117.11826039955587,140.63274852127705,430.09671147985284,0.0,0.0,-1.0,115.21826039955586,138.73274852127705,430.09671147985284,119.01826039955587,140.63274852127705,430.09671147985284,3.8000000000000114,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,113,1.8999999999999997,7.443687110345616,149.08780463165542,430.09671147985284,0.0,0.0,-1.0,5.5436871103456165,149.08780463165542,430.09671147985284,9.343687110345616,150.98780463165542,430.09671147985284,3.8,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,114,1.8999999999999997,7.443687110345616,149.08780463165542,430.09671147985284,0.0,0.0,-1.0,5.5436871103456165,147.1878046316554,430.09671147985284,9.343687110345616,149.08780463165542,430.09671147985284,3.8,1.9000000000000057,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,115,3.1500000000000696,-223.6029226398326,183.63133934863984,430.09671147985284,0.0,0.0,-1.0,-226.75292263983266,183.63133934863984,430.09671147985284,-220.45292263983254,186.7813393486399,430.09671147985284,6.300000000000125,3.1500000000000625,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,116,3.1500000000000696,-223.6029226398326,183.63133934863984,430.09671147985284,0.0,0.0,-1.0,-226.75292263983266,180.48133934863978,430.09671147985284,-220.45292263983254,183.63133934863984,430.09671147985284,6.300000000000125,3.1500000000000625,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,117,3.149999999999986,-356.517664190407,207.15657467677767,430.09671147985284,0.0,0.0,-1.0,-359.667664190407,207.15657467677767,430.09671147985284,-353.367664190407,210.30657467677764,430.09671147985284,6.2999999999999545,3.1499999999999773,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,118,3.149999999999986,-356.517664190407,207.15657467677767,430.09671147985284,0.0,0.0,-1.0,-359.667664190407,204.0065746767777,430.09671147985284,-353.367664190407,207.15657467677767,430.09671147985284,6.2999999999999545,3.1499999999999773,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,119,3.149999999999986,-406.03106762748547,214.11522972478105,430.09671147985284,0.0,0.0,-1.0,-409.18106762748545,214.11522972478105,430.09671147985284,-402.8810676274855,217.26522972478102,430.09671147985284,6.2999999999999545,3.1499999999999773,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,120,3.149999999999986,-406.03106762748547,214.11522972478105,430.09671147985284,0.0,0.0,-1.0,-409.18106762748545,210.96522972478107,430.09671147985284,-402.8810676274855,214.11522972478105,430.09671147985284,6.2999999999999545,3.1499999999999773,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,121,3.149999999999986,-478.75852904294135,215.91938140706296,430.09671147985284,0.0,0.0,-1.0,-481.9085290429413,215.91938140706296,430.09671147985284,-475.60852904294137,219.06938140706293,430.09671147985284,6.2999999999999545,3.1499999999999773,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,122,3.149999999999986,-478.75852904294135,215.91938140706296,430.09671147985284,0.0,0.0,-1.0,-481.9085290429413,212.76938140706298,430.09671147985284,-475.60852904294137,215.91938140706296,430.09671147985284,6.2999999999999545,3.1499999999999773,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,123,3.0000000000001137,-484.4216092354749,204.7229379592276,430.09671147985284,0.0,0.0,-1.0,-487.421609235475,204.7229379592276,430.09671147985284,-481.42160923547476,207.72293795922772,430.09671147985284,6.000000000000227,3.0000000000001137,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,124,3.0000000000001137,-484.4216092354749,204.7229379592276,430.09671147985284,0.0,0.0,-1.0,-487.421609235475,201.7229379592275,430.09671147985284,-481.42160923547476,204.7229379592276,430.09671147985284,6.000000000000227,3.0000000000001137,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,125,2.9999999999985594,-321.0273778930981,181.75937630094253,430.09671147985284,0.0,0.0,-1.0,-324.0273778930967,181.75937630094253,430.09671147985284,-318.0273778930995,184.75937630094108,430.09671147985284,5.999999999997158,2.9999999999985505,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,126,2.9999999999985594,-321.0273778930981,181.75937630094253,430.09671147985284,0.0,0.0,-1.0,-324.0273778930967,178.75937630094398,430.09671147985284,-318.0273778930995,181.75937630094253,430.09671147985284,5.999999999997158,2.9999999999985505,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,127,3.0000000000000027,164.77345412103168,145.4442992610421,430.09671147985284,0.0,0.0,1.0,161.77345412103168,145.4442992610421,430.09671147985284,167.77345412103168,148.4442992610421,430.09671147985284,6.0,3.0,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,128,3.0000000000000027,164.77345412103168,145.4442992610421,430.09671147985284,0.0,0.0,1.0,161.77345412103168,142.4442992610421,430.09671147985284,167.77345412103168,145.4442992610421,430.09671147985284,6.0,3.0,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,129,2.999999999999836,263.80026099519876,131.5269891651075,430.09671147985284,0.0,0.0,1.0,260.8002609951989,131.5269891651075,430.09671147985284,266.8002609951986,134.52698916510732,430.09671147985284,5.999999999999659,2.9999999999998295,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,130,2.999999999999836,263.80026099519876,131.5269891651075,430.09671147985284,0.0,0.0,1.0,260.8002609951989,128.52698916510766,430.09671147985284,266.8002609951986,131.5269891651075,430.09671147985284,5.999999999999659,2.9999999999998295,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,131,2.099999999999186,146.9282478409948,153.10240006690628,430.0967114798527,0.0,0.0,1.0,144.8282478409956,151.0024000669071,430.0967114798527,149.0078107853515,153.39466357892078,430.0967114798527,4.179562944355894,2.392263512013699,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,133,2.0999999999999908,147.4849402448322,157.06347234187297,430.0967114798527,0.0,0.0,1.0,145.4053773004747,156.77120882985835,430.0967114798527,149.58494024483218,159.16347234187296,430.0967114798527,4.179562944357485,2.3922635120146083,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,135,2.0999999999999353,135.6017234199321,158.7335495533851,430.0967114798527,0.0,0.0,1.0,133.52216047557468,158.44128604137052,430.0967114798527,137.70172341993205,160.83354955338504,430.0967114798527,4.179562944357372,2.392263512014523,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,137,2.0999999999999353,135.04503101609475,154.77247727841842,430.0967114798527,0.0,0.0,1.0,132.94503101609482,152.67247727841848,430.0967114798527,137.1245939604522,155.06474079043304,430.0967114798527,4.179562944357372,2.3922635120145515,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,139,2.1000000000000743,-165.3207172525141,196.9861302558744,430.0967114798527,0.0,0.0,1.0,-167.42071725251418,194.88613025587432,430.0967114798527,-163.24115430815652,197.278393767889,430.0967114798527,4.179562944357656,2.3922635120146936,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,141,2.1000000000000743,-164.7640248486767,200.94720253084108,430.0967114798527,0.0,0.0,1.0,-166.8435877930343,200.65493901882647,430.0967114798527,-162.66402484867663,203.04720253084116,430.0967114798527,4.179562944357656,2.3922635120146936,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,143,2.1000000000000463,-177.20393407741417,198.65620746738654,430.0967114798527,0.0,0.0,1.0,-179.30393407741423,196.55620746738649,430.0967114798527,-175.12437113305663,198.94847097940118,430.0967114798527,4.179562944357599,2.3922635120146936,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,145,2.1000000000000463,-176.6472416735768,202.61727974235325,430.0967114798527,0.0,0.0,1.0,-178.72680461793433,202.3250162303386,430.0967114798527,-174.54724167357674,204.7172797423533,430.0967114798527,4.179562944357599,2.3922635120146936,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,147,11.999999999999956,-331.7609624718677,203.67724715277603,430.09671147985284,0.0,-0.0,1.0,-343.76096247186763,191.6772471527761,430.09671147985284,-319.76096247186774,203.67724715277603,430.09671147985284,23.999999999999886,11.999999999999943,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,148,11.999999999999956,-331.7609624718677,203.67724715277603,430.09671147985284,0.0,-0.0,1.0,-343.76096247186763,203.67724715277603,430.09671147985284,-319.76096247186774,215.67724715277598,430.09671147985284,23.999999999999886,11.999999999999943,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,149,9.000000000000119,-268.6199372473331,194.42400620767393,430.09671147985284,0.0,-0.0,1.0,-277.6199372473332,185.4240062076738,430.09671147985284,-259.619937247333,194.42400620767393,430.09671147985284,18.000000000000227,9.000000000000114,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,150,9.000000000000119,-268.6199372473331,194.42400620767393,430.09671147985284,0.0,-0.0,1.0,-277.6199372473332,194.42400620767393,430.09671147985284,-259.619937247333,203.42400620767404,430.09671147985284,18.000000000000227,9.000000000000114,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,154,10.199999999999987,-430.78776934602456,217.59455724878262,694.0967114798528,0.0,0.0,1.0,-440.98776934602455,217.59455724878262,694.0967114798528,-420.5877693460246,227.7945572487826,694.0967114798528,20.399999999999977,10.199999999999989,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,155,10.199999999999987,-430.78776934602456,217.59455724878262,694.0967114798528,0.0,0.0,1.0,-440.98776934602455,207.39455724878263,694.0967114798528,-420.5877693460246,217.59455724878262,694.0967114798528,20.399999999999977,10.199999999999989,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,160,3.0999999999999917,-344.2422677457522,184.467023932679,694.0967114798528,0.0,0.0,1.0,-347.34226774575217,184.467023932679,694.0967114798528,-341.14226774575224,187.567023932679,694.0967114798528,6.199999999999932,3.0999999999999943,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,161,3.0999999999999917,-344.2422677457522,184.467023932679,694.0967114798528,0.0,0.0,1.0,-347.34226774575217,181.36702393267902,694.0967114798528,-341.14226774575224,184.467023932679,694.0967114798528,6.199999999999932,3.0999999999999943,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,162,3.0999999999999917,-247.21823805792334,170.6707322883526,694.0967114798528,0.0,0.0,1.0,-250.31823805792334,170.6707322883526,694.0967114798528,-244.11823805792335,173.7707322883526,694.0967114798528,6.199999999999989,3.0999999999999943,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,163,3.0999999999999917,-247.21823805792334,170.6707322883526,694.0967114798528,0.0,0.0,1.0,-250.31823805792334,167.57073228835262,694.0967114798528,-244.11823805792335,170.6707322883526,694.0967114798528,6.199999999999989,3.0999999999999943,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,195,3.0000000000000027,553.6290427064782,103.91601836800211,694.0967114798528,0.0,0.0,1.0,553.3984502671043,100.91601836800211,694.0967114798528,556.5998469127032,103.49849906512388,694.0967114798528,3.2013966455989475,2.582480697121767,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,196,3.0000000000000027,326.3325735627329,129.91901273943208,694.0967114798528,0.0,0.0,1.0,326.0376080549878,126.91901273943208,694.0967114798528,329.3325735627329,130.19627240801606,694.0967114798528,3.2949655077450757,3.27725966858398,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,198,3.0000000000000027,286.7529439823702,133.8295021977548,694.0967114798528,0.0,0.0,1.0,283.7529439823702,130.84403818872025,694.0967114798528,286.4579784746252,134.23070376039186,694.0967114798528,2.705034492254981,3.386665571671614,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,200,3.0000000000000027,287.37464321523265,138.43652327366067,694.0967114798528,0.0,0.0,1.0,284.4015913646694,138.83772483629772,694.0967114798528,287.79216251811073,141.43652327366067,694.0967114798528,3.3905711534413285,2.5987984373629445,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,202,3.0000000000000027,326.04646093803814,133.00155373146748,694.0967114798528,0.0,0.0,1.0,326.46398024091616,133.27881340005158,694.0967114798528,329.03362130805124,135.9723579376925,694.0967114798528,2.5696410671350804,2.6935445376409177,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,204,3.0000000000000027,255.72038280396748,142.88523945372324,694.0967114798528,0.0,0.0,1.0,256.1379021068455,142.46772015084522,694.0967114798528,258.7203828039675,145.85604365994826,694.0967114798528,2.58248069712198,3.3883235091030315,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,206,3.0000000000000027,254.89011366886015,136.9775675883194,694.0967114798528,0.0,0.0,1.0,254.5951481611151,133.9775675883194,694.0967114798528,257.8609178750852,136.56004828544138,694.0967114798528,3.265769713970087,2.58248069712198,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,208,3.0000000000000027,217.80464751625942,140.64163231010457,694.0967114798528,0.0,0.0,1.0,214.80464751625942,137.65616830107,694.0967114798528,217.50968200851443,141.13206097668368,694.0967114798528,2.7050344922550096,3.4758926756136646,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,210,3.0000000000000027,219.0308646863254,148.041614954778,694.0967114798528,0.0,0.0,1.0,216.07122286289516,148.53204362135705,694.0967114798528,219.44838398920345,151.041614954778,694.0967114798528,3.3771611263082946,2.5095713334209506,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,212,3.00000000000003,205.1555031816812,149.99166984242783,694.0967114798528,0.0,0.0,1.0,205.57302248455926,149.57415053954978,694.0967114798528,208.15550318168124,152.96247404865287,694.0967114798528,2.58248069712198,3.3883235091030883,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,214,3.0000000000000027,204.03267204389337,142.00231116121964,694.0967114798528,0.0,0.0,1.0,203.73770653614832,139.00231116121964,694.0967114798528,207.00347625011838,141.5847918583416,694.0967114798528,3.2657697139700588,2.5824806971219516,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,216,3.0000000000000027,184.16532681870933,143.96521594056316,694.0967114798528,0.0,0.0,1.0,181.16532681870933,140.9797519315286,694.0967114798528,183.87036131096434,144.63111880400749,694.0967114798528,2.7050344922550096,3.6513668724788886,0.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,218,3.0000000000000027,186.14542906013472,152.6633615272102,694.0967114798528,0.0,0.0,1.0,183.2202669489934,153.3292643906545,694.0967114798528,186.56294836301277,155.6633615272102,694.0967114798528,3.342681414019353,2.3340971365557266,0.0
