object,label,face_index,radius_mm,center_x_mm,center_y_mm,center_z_mm,axis_x,axis_y,axis_z,bbox_xmin_mm,bbox_ymin_mm,bbox_zmin_mm,bbox_xmax_mm,bbox_ymax_mm,bbox_zmax_mm,bbox_xlen_mm,bbox_ylen_mm,bbox_zlen_mm
Part__Feature170,全倾转无人机总体装配模型170,2,8.499999999999984,-182.0867923490631,288.3809170858492,309.3186298292046,0.864404301553767,-0.43179807219058136,0.25759586236553117,-187.40585332701608,267.76022735707784,300.5902897523032,-151.88088558833715,296.9076506415291,317.8442606127038,35.524967738678924,29.147423284451236,17.253970860400614
Part__Feature171,全倾转无人机总体装配模型171,2,8.000000000000007,-178.94264772863414,9.75884325479137,520.0967114798547,-0.0016213469713784344,-0.9999986856161355,1.2410707361482242e-13,-178.96048254531937,-1.254113062757153,512.0967114798533,-170.92482342701987,20.75882879656787,520.096711479856,8.035659118299492,22.01294185932502,8.000000000002728
Part__Feature171,全倾转无人机总体装配模型171,3,32.499999999999986,-300.94248737380246,9.956647585304792,562.0967114798552,-4.270546047768088e-15,-1.2410031269021716e-13,-1.0,-331.5421393609288,-22.5433524147014,512.0967114798563,-270.37850502004676,-0.9937541546703521,532.0967114798591,61.16363434088203,21.549598260031047,20.000000000002842
Part__Feature171,全倾转无人机总体装配模型171,4,32.499999999999986,-300.94248737380246,9.956647585304792,562.0967114798552,-4.270546047768088e-15,-1.2410031269021716e-13,-1.0,-331.54213936092845,-22.54335241469147,592.0967114798564,-270.3785050200464,-0.993754154660424,612.0967114798592,61.16363434088203,21.549598260031047,20.000000000002842
Part__Feature171,全倾转无人机总体装配模型171,5,8.000000000000007,-402.94235330664844,10.122024976380214,520.0967114798556,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-410.96017760826265,-0.8779605653982683,512.0967114798542,-402.9245184899633,21.134981293928735,520.0967114798569,8.03565911829935,22.012941859327004,8.000000000002728
Part__Feature171,全倾转无人机总体装配模型171,7,7.999999999999998,-402.94235330664804,10.12202497639064,604.0967114798556,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-410.96017760826226,-0.877960565385859,604.0967114798542,-402.92451848996285,21.13498129393916,612.0967114798569,8.035659118299407,22.012941859325018,8.000000000002728
Part__Feature171,全倾转无人机总体装配模型171,8,7.999999999999998,-178.94264772863377,9.758843254801794,604.0967114798547,-0.0016213469713784344,-0.9999986856161355,1.2410707361482242e-13,-178.9604825453189,-1.2541130627467223,604.0967114798533,-170.92482342701953,20.75882879658028,612.096711479856,8.035659118299378,22.012941859327,8.000000000002728
Part__Feature171,全倾转无人机总体装配模型171,11,12.00000000000001,-218.96109472222327,-1.586287869528349,562.2622365404522,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-230.95927253848066,-1.1730898345252263,550.4255094544632,-220.8975455912541,20.84313698805817,562.096711479856,10.06172694722656,22.016226822583395,11.671202025392859
Part__Feature171,全倾转无人机总体装配模型171,12,12.000000000000005,-218.96109472222327,-1.5862878695283906,561.9311864192604,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-230.95927253848063,-1.1730898345222704,562.0967114798542,-220.89754559129076,20.843136988058177,573.7679135052406,10.061726947189868,22.016226822580446,11.671202025386378
Part__Feature171,全倾转无人机总体装配模型171,15,5.999999999999999,-185.9426385279469,9.77019268359615,561.4367114790897,4.270546047768088e-15,1.2410031269021716e-13,1.0,-191.94263064164366,9.76046460176982,577.0967114798539,-179.9426385279467,15.770192683602437,612.0967114798547,11.999992113696948,6.009728081832616,35.000000000000796
Part__Feature171,全倾转无人机总体装配模型171,17,10.000000000000025,-300.94248737380246,9.956647585304792,562.0967114798552,-4.270546047768088e-15,-1.2410031269021716e-13,-1.0,-310.94248737380235,-0.04335241469151008,592.0967114798551,-290.94250051764084,9.972861055024781,612.0967114798565,19.999986856161513,10.016213469716291,20.000000000001364
Part__Feature171,全倾转无人机总体装配模型171,18,10.000000000000025,-300.94248737380246,9.956647585304792,562.0967114798552,-4.270546047768088e-15,-1.2410031269021716e-13,-1.0,-310.94247422996375,9.940434115594728,592.0967114798539,-290.94248737380224,19.95664758531102,612.0967114798552,19.999986856161513,10.016213469716293,20.000000000001364
Part__Feature171,全倾转无人机总体装配模型171,20,6.499999999999993,-397.96085944751167,-1.2960667616547985,536.096711479857,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-404.4601861517578,-0.896606055566143,529.5967114798543,-391.42453360537775,21.124442538616762,536.096711479857,13.03565254638005,22.021048594182904,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,21,6.499999999999993,-397.96085944751167,-1.2960667616547985,536.096711479857,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-404.4601861517578,-0.896606055566143,536.0967114798542,-391.42453360537775,21.124442538616762,542.596711479857,13.03565254638005,22.021048594182904,6.500000000002842
Part__Feature171,全倾转无人机总体装配模型171,22,6.499999999999993,-397.96085944751144,-1.2960667616483452,588.0967114798569,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-404.46018615175757,-0.8966060555596899,581.5967114798542,-391.4245336053775,21.12444253862321,588.0967114798569,13.03565254638005,22.0210485941829,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,23,6.499999999999993,-397.96085944751144,-1.2960667616483452,588.0967114798569,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-404.46018615175757,-0.8966060555596899,588.0967114798542,-391.4245336053775,21.12444253862321,594.5967114798569,13.03565254638005,22.0210485941829,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,24,6.499999999999993,-370.96089493587596,-1.339843129882024,536.0967114798569,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-377.4602216401221,-0.9403824237933683,529.5967114798542,-364.42456909374204,21.080666170389527,536.0967114798569,13.03565254638005,22.021048594182897,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,25,6.499999999999993,-370.96089493587596,-1.339843129882024,536.0967114798569,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-377.4602216401221,-0.9403824237933683,536.0967114798541,-364.42456909374204,21.080666170389527,542.5967114798569,13.03565254638005,22.021048594182897,6.500000000002842
Part__Feature171,全倾转无人机总体装配模型171,26,6.499999999999993,-370.96089493587573,-1.3398431298755706,588.0967114798568,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-377.46022164012186,-0.9403824237869222,581.5967114798541,-364.4245690937418,21.08066617039598,588.0967114798568,13.03565254638005,22.0210485941829,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,27,6.499999999999993,-370.96089493587573,-1.3398431298755706,588.0967114798568,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-377.46022164012186,-0.9403824237869222,588.0967114798541,-364.4245690937418,21.08066617039598,594.5967114798568,13.03565254638005,22.0210485941829,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,30,2.499999999999993,-348.442424940569,10.03366156644187,534.5967114798553,-0.0016213469713784344,-0.9999986856161355,1.2410707361482242e-13,-350.96025647129454,-0.9663239753359297,532.096711479854,-348.4245901238839,21.03770047564781,534.5967114798568,2.535666347410654,22.00402445098374,2.500000000002842
Part__Feature171,全倾转无人机总体装配模型171,32,2.4999999999999467,-253.4425498070362,9.879633604160887,534.596711479855,-0.0016213469713784344,-0.9999986856161355,1.2410707361482242e-13,-253.46038462372135,-1.1244053050450502,532.0967114798536,-250.92471827631073,20.87961914593807,534.5967114798564,2.5356663474106256,22.00402445098312,2.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,33,10.000000000000025,-300.94248737380246,9.956647585304792,562.0967114798552,-4.270546047768088e-15,-1.2410031269021716e-13,-1.0,-310.9424742299641,9.9404341155848,512.0967114798538,-290.9424873738026,19.95664758530109,532.0967114798551,19.999986856161513,10.016213469716291,20.000000000001364
Part__Feature171,全倾转无人机总体装配模型171,35,10.000000000000025,-300.94248737380246,9.956647585304792,562.0967114798552,-4.270546047768088e-15,-1.2410031269021716e-13,-1.0,-310.9424873738027,-0.043352414701438136,512.096711479855,-290.9425005176412,9.972861055014853,532.0967114798564,19.999986856161513,10.016213469716291,20.000000000001364
Part__Feature171,全倾转无人机总体装配模型171,37,5.999999999999999,-185.9426385279469,9.77019268359615,561.4367114790897,4.270546047768088e-15,1.2410031269021716e-13,1.0,-191.9426385279471,3.770192683590027,512.0967114798545,-179.94264641425016,9.779920765422641,547.0967114798556,11.999992113696948,6.009728081832614,35.00000000000102
Part__Feature171,全倾转无人机总体装配模型171,38,5.999999999999999,-185.9426385279469,9.77019268359615,561.4367114790897,4.270546047768088e-15,1.2410031269021716e-13,1.0,-191.94263064164392,9.760464601761754,512.0967114798538,-179.94263852794697,15.77019268359437,547.0967114798548,11.999992113696948,6.009728081832616,35.00000000000102
Part__Feature171,全倾转无人机总体装配模型171,40,6.499999999999993,-203.96111443798137,-1.6106080741022777,536.0967114798561,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-210.4604411422275,-1.2111473680136222,536.0967114798534,-197.4247885958474,20.80990122616928,542.5967114798561,13.035652546380106,22.021048594182904,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,41,6.499999999999993,-203.96111443798137,-1.6106080741022777,536.0967114798561,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-210.4604411422275,-1.2111473680136222,529.5967114798534,-197.4247885958474,20.80990122616928,536.0967114798561,13.035652546380106,22.021048594182904,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,42,6.499999999999993,-203.96111443798114,-1.6106080740958244,588.0967114798563,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-210.46044114222727,-1.2111473680071725,588.0967114798535,-197.42478859584716,20.809901226175736,594.5967114798563,13.035652546380106,22.021048594182908,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,43,6.499999999999993,-203.96111443798114,-1.6106080740958244,588.0967114798563,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-210.46044114222727,-1.2111473680071725,581.5967114798535,-197.42478859584716,20.809901226175736,588.0967114798564,13.035652546380106,22.021048594182908,6.500000000002842
Part__Feature171,全倾转无人机总体装配模型171,44,6.499999999999993,-230.96107894961702,-1.5668317058750523,536.0967114798563,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-237.46040565386315,-1.1673709997863968,536.0967114798535,-224.42475310748304,20.853677594396505,542.5967114798563,13.035652546380106,22.0210485941829,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,45,6.499999999999993,-230.96107894961702,-1.5668317058750523,536.0967114798563,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-237.46040565386315,-1.1673709997863968,529.5967114798535,-224.42475310748304,20.853677594396505,536.0967114798563,13.035652546380106,22.0210485941829,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,46,6.499999999999993,-230.9610789496168,-1.5668317058685992,588.0967114798564,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-237.46040565386292,-1.1673709997799437,588.0967114798536,-224.42475310748281,20.85367759440296,594.5967114798564,13.035652546380106,22.021048594182904,6.5000000000027285
Part__Feature171,全倾转无人机总体装配模型171,47,6.499999999999993,-230.9610789496168,-1.5668317058685992,588.0967114798564,0.0016213469713784344,0.9999986856161355,-1.2410707361482242e-13,-237.46040565386292,-1.1673709997799437,581.5967114798536,-224.42475310748281,20.853677594402956,588.0967114798565,13.035652546380106,22.0210485941829,6.500000000002842
Part__Feature172,全倾转无人机总体装配模型172,3,2.5,-348.39216318445614,41.03362082054548,562.0967114798516,4.270546047768088e-15,1.2410031269021716e-13,1.0,-350.8921598984967,41.037674187967724,512.0967114798511,-348.3881098170275,43.53362082055169,612.0967114798516,2.504050081469188,2.4959466325839657,100.00000000000045
Part__Feature172,全倾转无人机总体装配模型172,5,2.499999999999993,-253.3922880509233,40.8795928582645,562.0967114798511,4.270546047768088e-15,1.2410031269021716e-13,1.0,-253.3882346834951,40.87553949082985,512.0967114798508,-250.8922880509231,43.37958957231104,612.0967114798513,2.4959466325720143,2.5040500814811892,100.00000000000045
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8,7.9999999999999885,-280.8824563610076,172.43803743432272,286.1193194510611,-0.3967237909231765,0.7698118170795708,0.5000000000001934,-295.88905242292924,162.81492234473055,275.83978264488076,-270.76188555493434,206.0272420197931,311.54752268134285,25.1271668679949,43.21231967506256,35.7077400364621
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,13,27.499999999999993,-346.94901916206726,302.42052645610113,369.5748528201016,0.39672379092317483,-0.7698118170795715,-0.5000000000001936,-325.3604508651963,200.80220912402692,279.2591542160068,-298.49418411433527,233.08037472726957,298.165010123926,26.86626675086103,32.278165603242655,18.905855907919204
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,17,8.00000000000003,-280.88245636951694,172.43803743462487,838.0741035065902,-0.39672379092318344,0.7698118170798275,-0.4999999999997927,-303.6981884851321,161.94318736154221,811.7945667004171,-277.77757403529057,206.69513067076983,848.5023067368652,25.920614449841537,44.75194330922761,36.70774003644806
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,18,8.00000000000003,-280.88245636951694,172.43803743462487,838.0741035065902,-0.39672379092318344,0.7698118170798275,-0.4999999999997927,-296.68250001328516,162.81492234503438,811.6459002763218,-270.7618855634436,207.566865654262,848.3536403127698,25.920614449841537,44.75194330922761,36.70774003644806
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,26,27.500000000000018,-346.9490191705778,302.420526456446,754.6185701376188,0.39672379092318055,-0.7698118170798278,0.4999999999997945,-325.360450873706,200.80220912432856,826.0284128337522,-298.49418412284496,233.0803747275747,844.9342687416669,26.86626675086103,32.27816560324615,18.905855907914656
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,31,3.999999999999944,552.0306966689279,95.11410399838266,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,548.0306966689279,91.11410399838272,700.0967114777096,556.0306914113925,95.12058938626826,720.0967114777096,7.999994742464537,4.006485387885547,20.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,32,3.9999999999999996,466.07720120336205,58.78420216552245,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,462.07720120336205,54.78420216552245,700.0967114777096,470.0771959458266,58.79068755340805,720.0967114777096,7.999994742464537,4.006485387885597,20.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,33,3.9999999999999996,380.12370573779606,22.454300332662214,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,376.12370573779606,18.454300332662214,700.0967114777096,384.1237004802606,22.46078572054782,720.0967114777096,7.999994742464537,4.006485387885604,20.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,34,3.9999999999999996,324.7034963808649,3.772884745359778,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,320.7034963808649,-0.22711525464022175,700.0967114777096,328.70349112332946,3.7793701332453797,720.0967114777096,7.999994742464537,4.0064853878856015,20.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,35,3.9999999999999996,140.01667184961065,4.399177535365978,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,136.01667184961065,0.39917753536597855,700.0967114777097,144.01666659207518,4.40566292325158,720.0967114777096,7.999994742464537,4.006485387885601,19.999999999999886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,36,3.999999999999996,6.849827771273787,4.615087478500563,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,2.8498277712737914,0.6150874785005667,700.0967114777097,10.849822513738324,4.621572866386164,720.0967114777096,7.9999947424645335,4.006485387885597,19.999999999999886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,37,3.9999999999999996,-126.3170163070631,4.830997421623573,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,-130.31701630706308,0.8309974216235738,700.0967114777097,-122.31702156459856,4.837482809509175,720.0967114777096,7.999994742464523,4.006485387885601,19.999999999999886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,38,3.9999999999999996,-259.48386038539996,5.046907364746556,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,-263.48386038539996,1.046907364746556,700.0967114777097,-255.48386564293543,5.053392752632157,720.0967114777096,7.999994742464537,4.006485387885601,19.999999999999886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,39,3.9999999999999996,-392.6507044637368,5.262817307869566,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,-396.6507044637368,1.2628173078695668,700.0967114777097,-388.6507097212723,5.269302695755168,720.0967114777096,7.999994742464537,4.006485387885601,19.999999999999886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,40,3.9999999999999996,-392.6507044637368,5.262817307869566,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-396.6507044637368,1.2628173078695668,404.09671147770973,-388.6507097212723,5.269302695755166,424.0967114777097,7.999994742464537,4.006485387885599,19.999999999999943
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,41,3.999999999999944,552.0306966689279,95.11410399838266,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,548.0306966689279,91.11410399838272,404.09671147770973,556.0306914113925,95.12058938626828,424.0967114777098,7.999994742464537,4.0064853878855615,20.000000000000057
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,42,3.9999999999999996,466.07720120336205,58.78420216552245,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,462.07720120336205,54.78420216552245,404.09671147770973,470.0771959458266,58.79068755340805,424.0967114777098,7.999994742464537,4.006485387885597,20.000000000000057
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,43,3.9999999999999996,380.12370573779606,22.454300332662214,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,376.12370573779606,18.454300332662214,404.09671147770973,384.1237004802606,22.460785720547815,424.0967114777098,7.999994742464537,4.006485387885601,20.000000000000057
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,44,3.9999999999999996,-259.48386038539996,5.046907364746556,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-263.48386038539996,1.046907364746556,404.09671147770973,-255.48386564293543,5.053392752632155,424.0967114777097,7.999994742464537,4.006485387885599,19.999999999999943
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,45,3.9999999999999996,-126.3170163070631,4.830997421623573,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-130.31701630706308,0.8309974216235738,404.09671147770973,-122.31702156459856,4.837482809509173,424.0967114777097,7.999994742464523,4.006485387885599,19.999999999999943
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,46,3.9999999999999987,6.849827771273787,4.615087478500563,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,2.8498277712737887,0.615087478500564,404.09671147770973,10.849822513738328,4.621572866386162,424.0967114777097,7.999994742464539,4.006485387885599,19.999999999999943
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,47,3.9999999999999996,324.7034963808649,3.772884745359778,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,320.7034963808649,-0.22711525464022175,404.09671147770973,328.70349112332946,3.779370133245378,424.09671147770973,7.999994742464537,4.0064853878856,20.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,48,3.999999999999944,-577.978595976354,5.397020600779262,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-581.978595976354,1.3970206007793182,412.6514176274,-573.9786012338894,5.403505988664862,424.0967114777096,7.999994742464537,4.006485387885544,11.44529385030961
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,49,3.999999999999944,-577.978595976354,5.397020600779262,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,-581.978595976354,1.3970206007793182,700.0967114777098,-573.9786012338894,5.403505988664942,711.5420053280194,7.999994742464537,4.006485387885624,11.445293850309554
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,51,48.99999999999993,-601.7214541289186,86.41130995121691,720.0967114777098,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-650.7214541289185,50.7325302851373,434.0967114777098,-635.3075328154717,86.49075595281552,690.0967114777096,15.413921313446735,35.75822566767822,255.99999999999983
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,53,1.6000000000000147,590.5192092813295,112.99502118689998,431.4070779764988,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,590.324700319838,122.93918464983408,431.4070779764988,590.9929018463523,125.0554712765204,432.44063888329475,0.6682015265142809,2.1162866266863176,1.0335609067959695
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,54,1.6000000000000147,590.5987996931495,112.98370386131482,673.5028842590607,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,590.4225187639938,123.05726526850259,673.5028842590607,591.070442453349,125.08944287034412,674.5262258290498,0.6479236893551388,2.032177601841525,1.0233415699891566
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,55,16.600000000000122,579.1828708762766,114.60698712274181,683.0967114777085,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,593.1012000081722,121.92430879474425,672.4795426890718,597.306895290051,124.70357158490626,693.8199058857166,4.205695281878775,2.779262790162008,21.34036319664483
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,56,1.6000000000000147,590.5987996931495,112.98370386131482,673.5028842590607,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,590.4225187639938,122.71096483939816,671.9028842590607,593.5058406009485,125.08944287034412,673.5028842590607,3.083321836954724,2.3784780309459563,1.6000000000000227
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,57,13.400000000000093,579.1828708762766,114.60698712274181,683.0967114777085,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,590.7108841058099,122.57243727517724,674.5262258290498,594.1387637084076,125.04745765121915,691.7527840721245,3.427879602597727,2.475020376041911,17.22655824307469
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,58,16.600000000000122,579.1828708762766,114.60698712274181,441.0967114777109,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,593.1012000081722,121.92430879474425,430.3735170697028,597.306895290051,124.70357158490623,451.7138802663476,4.205695281878775,2.7792627901619795,21.340363196644773
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,59,1.6000000000000147,590.5192092813295,112.99502118689998,431.4070779764988,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,590.2963849338619,122.39616732996443,429.80707797649876,593.4007528055187,124.98115128344726,431.4070779764988,3.104367871656791,2.5849839534828334,1.6000000000000227
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,60,13.400000000000093,579.1828708762766,114.60698712274181,441.0967114777109,0.14077848616659613,0.9900411192635594,1.7617922927587733e-27,590.7108841058098,122.57243727517724,432.44063888329475,594.1387637084076,125.0474576512192,449.6671971263695,3.427879602597841,2.475020376041968,17.22655824307475
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,62,5.0,-601.8543509055676,4.4445228800124585,409.0967114777098,-0.9999986856161355,0.0016213469713785454,-5.474694682234193e-28,319.52138489732545,-2.0959291641752724,404.0967114777098,348.2547981825735,2.9506380138985797,409.0967114777098,28.733413285248048,5.046567178073852,5.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,69,48.99999999999993,-601.7214541289186,86.41130995121691,720.0967114777098,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-650.7213897241091,86.49075595281553,434.0967114777098,-649.537322949292,97.11844257170992,690.0967114777096,1.1840667748170972,10.627686618894387,255.99999999999983
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,71,30.00000000000001,-631.5758230374939,123.85355913756199,690.0967114777096,0.7818806305050678,0.6234281671860823,1.4908356389952956e-27,-622.1981331473888,146.24341729090852,690.0967114777096,-500.7939589559403,251.58816917873634,720.0967114777096,121.40417419144853,105.34475188782781,30.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,73,30.00000000000003,-620.2623012225329,90.56305525304079,690.0967114777096,0.21851291062231146,0.9758340575586435,1.7803938770129033e-27,-649.5373229492922,90.56305525304053,690.0967114777096,-610.1910000488847,142.09481793180572,720.0967114777096,39.34632290040747,51.53176267876519,30.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,75,3.999999999999944,-577.978595976354,5.397020600779262,678.7830029787248,2.7610131682735413e-28,8.50589271054556e-28,1.0,-581.9785907188185,5.390535212893662,700.0967114777098,-573.978595976354,9.397020600779207,712.7091992516234,7.999994742464537,4.0064853878855455,12.612487773913585
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,76,29.999999999999982,-614.7446274971726,72.57668110110669,690.0967114777096,-0.7281383605322161,0.6854301772766184,7.654625357540595e-28,-635.3075328154702,-3.8402988940374527,690.096711477707,-556.7714426484778,72.57668110110563,720.0967114777096,78.53609016699238,76.4169799951431,30.000000000002615
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,78,3.999999999999944,-577.978595976354,5.397020600779262,445.4104199766946,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-581.9785907188185,5.39053521289366,411.48281604965365,-573.978595976354,9.397020600779207,424.0967114777096,7.999994742464537,4.006485387885547,12.613895428055969
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,79,29.999999999999982,-614.7446274971726,72.57668110110669,434.0967114777098,-0.7281383605322161,0.6854301772766184,7.654625357540595e-28,-635.3075328154702,-3.8402988940374527,404.0967114777098,-556.7714426484778,72.57668110110565,434.0967114777124,78.53609016699238,76.4169799951431,30.000000000002615
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,82,87.00000000000011,-485.1808814815982,-0.7446521168474607,434.0967114777098,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,-572.1807671302021,-0.8857093033592649,404.09671147770973,-398.1808814815981,86.25534788315265,434.0967114777096,173.999885648604,87.14105718651192,29.999999999999886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,84,87.0,232.61173987992407,-1.9084445392553995,434.0967114777098,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,145.61185423132025,-1.7673873527591935,404.09671147770973,319.3383431329253,85.0915554607446,434.09671147770973,173.72648890160502,86.85894281350379,30.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,85,5.500000000000006,324.7034963808649,3.772884745359778,388.5403622916053,2.7610131682735413e-28,8.50589271054556e-28,1.0,319.2034963808649,-1.7271152546402284,404.09671147770973,330.1390576348394,4.983310549001876,434.09671147770973,10.93556125397447,6.710425803642105,30.0
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,86,87.0,232.61173987992407,-1.9084445392553995,434.0967114777098,-2.7610131682735413e-28,-8.50589271054556e-28,-1.0,319.5278079175453,-2.0495017257672035,404.2057415154372,319.6117398799241,1.9121728034784724,434.09671147770973,0.083931962378756,3.961674529245676,29.89096996227255
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,88,4.999999999999986,336.74039636622945,2.922733128955579,404.09671147770973,2.7610131682735413e-28,8.50589271054556e-28,1.0,336.73228963137257,-2.0772668710444067,407.33804665892757,338.68700381651286,-1.6827765534249717,434.09671147770973,1.9547141851402898,0.394490317619435,26.758664818782165
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,89,87.0,232.61173987992407,-1.9084445392553995,690.0967114777096,2.7610131682735413e-28,8.50589271054556e-28,1.0,319.5278079175453,-2.049501725767225,690.0967114777096,319.6117398799241,1.9121728034784657,719.9876814399821,0.083931962378756,3.9616745292456903,29.890969962272493
